,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-43417.8,3.57042,127.448,126.583,-43631.3,-43417.5,-43209.4,1277.87,1780.09,1.02866,1.00242
beta_D[1],0.0920065,0.000531635,0.0394797,0.0396635,0.027706,0.0916321,0.157886,5583.38,2557.41,4.49449,1.00111
beta_D[2],-0.00725316,0.00079031,0.0558604,0.0554162,-0.097941,-0.00815674,0.084103,4986.41,2742.77,4.01395,1.00128
beta_D[3],0.0576285,0.000719554,0.0507111,0.0520526,-0.0228785,0.0581776,0.138887,5016.45,2902.88,4.03813,1.00195
beta_D[4],-0.0187345,0.00100834,0.0738414,0.0746624,-0.140319,-0.0174874,0.0999721,5484.82,2971.17,4.41516,1.00008
beta_D[5],0.0859142,0.00202412,0.139987,0.138642,-0.138951,0.0844157,0.320745,4887.43,2515.57,3.93428,1.00206
beta_D[6],-0.00931974,0.00114071,0.0809685,0.0829399,-0.142967,-0.00959562,0.120925,5071.82,3132.62,4.08271,0.999679
beta_D[7],-0.0143965,0.00453014,0.306141,0.295418,-0.509829,-0.014528,0.499962,4594.67,3070.8,3.6986,1.00217
beta_D[8],-0.01205,0.000610709,0.0418908,0.0415123,-0.0793922,-0.012553,0.0569208,4742.65,2363.23,3.81773,1.00093
beta_D[9],-0.0913716,0.000788939,0.0546646,0.054929,-0.18206,-0.0914362,-0.0020888,4841.68,2935.34,3.89745,1.00022
beta_D[10],-0.0410964,0.00108429,0.0777358,0.0763199,-0.171211,-0.0403427,0.0858043,5190.66,2511.38,4.17837,0.999885
beta_D[11],-0.11051,0.00152553,0.100154,0.0975015,-0.280866,-0.111418,0.0519057,4370.9,3061.57,3.51848,0.999534
beta_D[12],-0.166981,0.00737925,0.477716,0.458017,-0.977656,-0.15339,0.584098,4401.93,2635.64,3.54346,1.0002
beta_D[13],-0.166381,0.00356137,0.217995,0.215918,-0.531679,-0.154522,0.169912,4007.34,2808.56,3.22582,0.999348
beta_D[14],0.0184825,0.00135099,0.0872075,0.0869246,-0.125617,0.0185911,0.159982,4234.25,2681.34,3.40848,1.00113
beta_D[15],-0.112806,0.00259633,0.167991,0.167385,-0.392598,-0.109703,0.153622,4275.0,2430.15,3.44128,1.0026
beta_D[16],-0.289733,0.00385273,0.248778,0.245964,-0.700429,-0.289095,0.115022,4210.2,2722.23,3.38912,1.00105
beta_D[17],0.0604924,0.00288369,0.198582,0.196888,-0.26501,0.0619841,0.382782,4795.44,2873.9,3.86022,1.00357
beta_D[18],-0.037815,0.000545256,0.0383673,0.0382617,-0.100344,-0.0380923,0.0256167,5022.54,2680.25,4.04303,1.00086
beta_D[19],0.034535,0.000896853,0.0651297,0.0634849,-0.0745391,0.0334392,0.143287,5363.26,2250.49,4.31731,1.00079
beta_D[20],0.114159,0.00215066,0.148277,0.145559,-0.122723,0.110469,0.365309,5006.83,2535.46,4.03039,1.00248
beta_D[21],-0.659826,0.00730667,0.3935,0.382085,-1.36768,-0.625707,-0.0818289,3297.59,2225.93,2.65449,1.00174
beta_D[22],0.0349842,0.000766209,0.0543568,0.0545212,-0.054243,0.0347584,0.124226,5063.81,2904.44,4.07626,1.00181
beta_D[23],0.069035,0.0010679,0.0728559,0.0707686,-0.049547,0.068127,0.190902,4633.72,2559.17,3.73005,1.00071
beta_D[24],0.017547,0.000775988,0.0562225,0.0542874,-0.0784322,0.018909,0.109665,5312.85,3165.39,4.27673,1.00051
beta_D[25],0.132308,0.00138136,0.100651,0.102508,-0.032937,0.131214,0.294065,5366.15,2827.97,4.31963,1.00032
beta_D[26],-0.197097,0.0078661,0.462578,0.461803,-0.967192,-0.183758,0.526106,3562.45,2681.59,2.8677,1.00027
beta_D[27],0.0325084,0.00131466,0.0912924,0.0910483,-0.117368,0.0324341,0.182749,4884.56,2894.87,3.93196,0.999687
beta_D[28],0.230735,0.00314054,0.214502,0.213114,-0.113151,0.225959,0.583659,4685.71,2947.26,3.7719,1.00084
beta_D[29],0.178101,0.00149476,0.102491,0.103664,0.00958659,0.175736,0.348405,4787.18,2208.19,3.85358,1.00171
beta_D[30],0.00380601,0.00112326,0.0779613,0.0778676,-0.12572,0.00356878,0.131661,4903.26,2822.86,3.94702,1.00115
beta_D[31],0.107842,0.00142938,0.104711,0.104381,-0.0597759,0.106799,0.286087,5431.21,2684.44,4.372,1.00061
beta_D[32],0.099852,0.00160702,0.111883,0.110294,-0.0830504,0.0965769,0.284504,4969.51,2585.47,4.00035,1.00021
beta_D[33],0.261507,0.00407863,0.264629,0.256548,-0.153491,0.253146,0.708875,4365.44,2837.74,3.51408,1.00243
beta_D[34],-0.0561774,0.00402522,0.248525,0.246746,-0.469073,-0.051785,0.330009,3953.39,2490.44,3.18239,0.999825
beta_D[35],0.0586222,0.00159924,0.110387,0.108022,-0.121973,0.0551289,0.242989,4878.65,2678.9,3.92721,0.999782
beta_D[36],0.161138,0.00139134,0.0961809,0.0940377,0.00872166,0.15763,0.32626,4937.49,2506.12,3.97457,1.00003
beta_D[37],0.167697,0.0028397,0.18534,0.181782,-0.125164,0.159943,0.488888,4343.68,2965.15,3.49657,1.00049
beta_D[38],0.065424,0.00109556,0.0789641,0.0796334,-0.0632124,0.0656113,0.196038,5315.5,2752.62,4.27886,1.00033
beta_D[39],0.189883,0.00245497,0.175423,0.170301,-0.0924435,0.185199,0.482315,5198.88,2670.29,4.18499,1.00143
beta_D[40],0.305543,0.0128489,0.74776,0.754629,-0.921818,0.303523,1.51884,3392.89,2703.24,2.7312,1.001
beta_D[41],-0.0108869,0.00150484,0.108156,0.10556,-0.186295,-0.0114951,0.16747,5269.85,2420.98,4.24212,1.00009
beta_D[42],0.0506833,0.00166902,0.114268,0.114571,-0.139535,0.0519515,0.236444,4771.05,2843.28,3.84059,1.00065
beta_D[43],-0.228285,0.00225059,0.16288,0.16279,-0.495572,-0.225986,0.0376895,5335.27,2961.71,4.29477,1.00045
beta_D[44],0.0881846,0.00137991,0.0946166,0.0936521,-0.068012,0.0875045,0.244833,4730.92,3065.9,3.80828,0.999894
beta_D[45],-0.0704354,0.00190976,0.139518,0.136834,-0.297556,-0.0695847,0.162881,5366.02,2501.72,4.31953,1.00198
beta_D[46],-0.24582,0.00212837,0.141779,0.143944,-0.481525,-0.244556,-0.0133567,4471.14,2763.43,3.59917,1.00213
beta_D[47],-0.0738948,0.00106799,0.0745394,0.0726654,-0.196481,-0.0747435,0.051461,4887.71,2565.41,3.9345,1.00115
beta_D[48],0.0263371,0.00136288,0.0891062,0.0892787,-0.12004,0.0265707,0.171358,4333.95,2528.16,3.48873,1.00075
beta_c[1],0.881027,0.000496037,0.0379094,0.038706,0.818443,0.880792,0.944562,5907.59,2785.03,4.75548,0.999926
beta_c[2],0.94038,0.000830037,0.0581446,0.0585344,0.845247,0.939935,1.03745,5109.17,2500.26,4.11277,1.00301
beta_c[3],0.98484,0.000731783,0.0516466,0.0524161,0.899903,0.984921,1.06966,5079.3,2373.8,4.08873,1.00135
beta_c[4],1.13572,0.000987739,0.0696691,0.0727727,1.02377,1.13529,1.25127,5038.05,2919.21,4.05552,1.00137
beta_c[5],0.938927,0.00190488,0.135057,0.130663,0.723092,0.934017,1.16758,5194.14,2615.92,4.18116,1.00094
beta_c[6],1.13138,0.00137001,0.0934176,0.0949779,0.982093,1.12898,1.28769,4698.15,2737.89,3.78191,1.00049
beta_c[7],1.88851,0.0056379,0.369144,0.366806,1.34139,1.86705,2.50584,4581.57,2127.86,3.68807,1.00185
beta_c[8],0.88025,0.000620775,0.0450705,0.0459622,0.807331,0.880664,0.955313,5406.58,2668.69,4.35218,1.0019
beta_c[9],0.803962,0.000804746,0.0546728,0.0533307,0.714152,0.802569,0.893108,4742.77,2686.48,3.81783,1.00193
beta_c[10],0.974435,0.00116078,0.0817295,0.0835348,0.841983,0.973948,1.10999,5038.07,2666.25,4.05554,1.00098
beta_c[11],0.833534,0.00143496,0.0999909,0.102339,0.674175,0.832839,1.00124,4941.66,2923.89,3.97793,1.0007
beta_c[12],0.800092,0.00548884,0.376279,0.364118,0.208933,0.77257,1.43554,4816.48,2602.58,3.87716,1.00128
beta_c[13],1.20244,0.00635939,0.428056,0.427317,0.544044,1.17998,1.93892,4675.03,2720.19,3.7633,1.00257
beta_c[14],0.874231,0.00116881,0.0821876,0.0821907,0.740578,0.871896,1.01177,5045.29,2395.58,4.06135,0.999941
beta_c[15],0.8673,0.00219913,0.174686,0.171708,0.579158,0.863028,1.16228,6544.98,2869.9,5.26857,1.00118
beta_c[16],0.72575,0.00316451,0.2209,0.218845,0.375042,0.720177,1.0992,5072.08,2698.57,4.08291,1.00064
beta_c[17],1.19137,0.00259397,0.182975,0.183756,0.898305,1.18371,1.50574,5100.5,2785.31,4.10579,1.0006
beta_c[18],0.962525,0.000474595,0.0349575,0.0350894,0.9062,0.962596,1.02099,5425.95,2671.3,4.36777,1.00111
beta_c[19],1.02711,0.000783714,0.0596777,0.058799,0.931421,1.02635,1.12714,5862.22,3100.76,4.71895,1.00039
beta_c[20],1.1567,0.00204576,0.144817,0.146148,0.923846,1.15425,1.40184,5125.22,2790.41,4.12569,1.00055
beta_c[21],1.17281,0.00562687,0.406361,0.384301,0.545363,1.15246,1.88723,5447.22,2759.75,4.38489,1.00022
beta_c[22],0.909559,0.000722847,0.0569265,0.056966,0.816132,0.908207,1.0051,6298.54,2745.58,5.07019,1.00246
beta_c[23],0.66632,0.00098761,0.0748762,0.0733126,0.5469,0.664795,0.789589,5833.23,2727.41,4.69562,1.00221
beta_c[24],1.01631,0.000810676,0.0594457,0.0591228,0.922382,1.01617,1.11356,5442.48,2701.89,4.38107,1.00157
beta_c[25],0.970108,0.00150384,0.100969,0.0975809,0.807039,0.970185,1.13882,4551.79,2332.13,3.66409,1.00142
beta_c[26],0.679805,0.00422528,0.308296,0.307317,0.187017,0.675578,1.20009,5389.53,2959.7,4.33845,0.999814
beta_c[27],1.01527,0.00137735,0.0942417,0.0936612,0.858024,1.01329,1.1729,4801.84,3014.28,3.86537,0.999621
beta_c[28],1.10093,0.00336821,0.220424,0.21008,0.760188,1.08789,1.4811,4503.24,2725.98,3.62501,0.999835
beta_c[29],0.867665,0.0016303,0.115806,0.115915,0.680118,0.86588,1.0652,5117.48,2798.36,4.11946,0.999892
beta_c[30],0.854701,0.00103955,0.0765993,0.0770036,0.731536,0.853724,0.982609,5450.05,2677.65,4.38717,1.00287
beta_c[31],0.985339,0.00167015,0.114925,0.115941,0.800893,0.983828,1.1754,4768.07,2653.54,3.83819,1.00101
beta_c[32],1.03846,0.001534,0.118531,0.119494,0.844195,1.03866,1.23468,5996.31,3157.62,4.8269,0.9998
beta_c[33],0.356385,0.00426017,0.28179,0.276722,-0.102377,0.35485,0.830929,4474.55,2754.93,3.60192,1.00091
beta_c[34],0.95887,0.00350032,0.228635,0.227382,0.593413,0.954169,1.34908,4395.78,2523.76,3.53851,1.00366
beta_c[35],0.974721,0.00154474,0.116397,0.114185,0.789077,0.971867,1.17296,5795.41,2674.65,4.66518,1.00215
beta_c[36],0.926031,0.00146308,0.0989736,0.099138,0.768061,0.922698,1.08975,4629.65,2929.41,3.72677,1.00212
beta_c[37],1.20074,0.00345264,0.218522,0.21857,0.853409,1.19514,1.57359,4172.2,2369.48,3.35853,0.999443
beta_c[38],0.717907,0.00112492,0.0787665,0.0785884,0.590415,0.717521,0.84838,4955.94,2727.83,3.98942,1.00231
beta_c[39],0.696146,0.00234047,0.162905,0.164632,0.426588,0.693882,0.967551,4954.15,2811.56,3.98798,1.00061
beta_c[40],1.2929,0.00624927,0.408853,0.405893,0.665556,1.26275,2.00933,4631.15,2545.56,3.72798,1.00013
beta_c[41],1.26832,0.00164385,0.115057,0.11942,1.08269,1.26809,1.45591,5089.53,2858.22,4.09696,1.00062
beta_c[42],1.20238,0.00165009,0.113293,0.113176,1.02542,1.19956,1.39333,4821.04,2530.91,3.88083,1.00001
beta_c[43],1.01102,0.00336924,0.223556,0.216731,0.65559,1.00604,1.3845,4600.05,2488.78,3.70294,1.00129
beta_c[44],0.983503,0.00145792,0.108255,0.109766,0.806982,0.980607,1.16009,5524.54,2613.33,4.44713,1.00142
beta_c[45],1.37241,0.00238851,0.169309,0.171464,1.10807,1.36501,1.66498,5168.33,2917.32,4.16039,1.00457
beta_c[46],1.36479,0.00223148,0.164365,0.164586,1.10149,1.36042,1.64443,5572.64,2807.18,4.48585,0.999749
beta_c[47],1.26496,0.0010265,0.0756121,0.0755593,1.14478,1.26398,1.39118,5422.29,2895.32,4.36482,1.00242
beta_c[48],1.19247,0.00133368,0.0875051,0.0873205,1.04883,1.19273,1.3338,4368.84,2840.12,3.51682,1.00152
beta_tau[1],-0.0345328,0.000335863,0.0238665,0.0245069,-0.0732415,-0.0345593,0.00460762,5021.98,2876.22,4.04259,1.00159
beta_tau[2],0.215108,0.000662812,0.0525187,0.0525406,0.129171,0.213713,0.301881,6451.94,2904.09,5.19367,1.00073
beta_tau[3],0.0379166,0.000565838,0.0405142,0.0409718,-0.0299373,0.0376162,0.104717,5201.39,2810.5,4.187,1.00118
beta_tau[4],0.403125,0.00129591,0.0919358,0.0903255,0.251705,0.400607,0.555367,5116.74,2861.72,4.11887,0.999875
beta_tau[5],0.261301,0.00128272,0.0937376,0.0934262,0.111856,0.260212,0.416396,5522.13,2857.6,4.44519,1.00016
beta_tau[6],0.367423,0.00136072,0.087353,0.085954,0.225504,0.364598,0.512473,4244.37,2350.78,3.41662,1.00131
beta_tau[7],-0.149799,0.00374481,0.256371,0.251329,-0.575101,-0.150542,0.260968,4727.48,2942.77,3.80552,1.00016
beta_tau[8],-0.0699414,0.000421188,0.0318016,0.0318472,-0.121437,-0.069514,-0.0176156,5739.22,2963.4,4.61994,0.999846
beta_tau[9],0.447603,0.000674128,0.0451708,0.0463861,0.374413,0.447622,0.521891,4524.07,3116.05,3.64177,1.00144
beta_tau[10],-0.0712132,0.00130316,0.0889915,0.0890224,-0.213616,-0.0712915,0.0750776,4697.57,2986.86,3.78144,1.00023
beta_tau[11],0.189716,0.00121614,0.0880647,0.0881325,0.0449611,0.190204,0.332549,5278.41,2734.68,4.249,1.00201
beta_tau[12],0.157183,0.00635208,0.412907,0.413831,-0.528406,0.159522,0.827632,4348.22,2669.31,3.50022,1.00149
beta_tau[13],-0.374646,0.00304074,0.21564,0.216564,-0.727651,-0.376986,-0.0208983,5044.44,2848.29,4.06066,1.00007
beta_tau[14],0.0178375,0.000878784,0.062682,0.0634987,-0.0835706,0.0181117,0.120314,5105.05,2874.99,4.10945,1.00302
beta_tau[15],0.00591485,0.00243541,0.177563,0.176851,-0.284513,0.00273526,0.2992,5375.1,2845.89,4.32683,1.00151
beta_tau[16],-0.265069,0.00332151,0.235582,0.225217,-0.657907,-0.264001,0.114503,5146.03,2024.58,4.14244,1.00309
beta_tau[17],0.362762,0.003141,0.239426,0.245182,-0.0263965,0.358833,0.749229,5847.15,2927.73,4.70683,1.00386
beta_tau[18],0.821729,0.000467069,0.0350493,0.0348023,0.764313,0.82193,0.879564,5669.4,2959.33,4.56374,1.00119
beta_tau[19],0.0790594,0.000740587,0.055743,0.0539129,-0.0125906,0.079708,0.171542,5688.06,2784.59,4.57877,0.999871
beta_tau[20],0.0630419,0.00234974,0.172671,0.171542,-0.223762,0.0633166,0.3451,5459.99,3222.69,4.39517,1.001
beta_tau[21],1.75954,0.00649335,0.423825,0.430363,1.08747,1.74457,2.47898,4393.87,2596.26,3.53697,1.00101
beta_tau[22],0.154066,0.000559767,0.042592,0.0432234,0.0840348,0.155465,0.224432,5916.41,3241.04,4.76258,0.999808
beta_tau[23],0.280827,0.00109602,0.0785522,0.0777342,0.151938,0.280814,0.413529,5163.53,2788.39,4.15653,0.999976
beta_tau[24],-0.040399,0.000813453,0.0588004,0.0593573,-0.139928,-0.0397844,0.0524541,5281.4,2944.41,4.25141,1.00368
beta_tau[25],0.036771,0.00115819,0.0817913,0.0811321,-0.0974128,0.0360051,0.172339,5040.71,3022.73,4.05766,1.0019
beta_tau[26],-0.221634,0.00403148,0.287099,0.2897,-0.69525,-0.217793,0.253011,5080.34,2755.71,4.08956,1.00318
beta_tau[27],0.560667,0.00158345,0.103879,0.106249,0.391213,0.561741,0.72953,4333.93,2675.15,3.48872,1.00055
beta_tau[28],0.312671,0.00327657,0.215033,0.21687,-0.0389214,0.31284,0.669535,4323.61,2833.6,3.48041,1.00175
beta_tau[29],0.500745,0.00157347,0.105469,0.105685,0.329848,0.500263,0.678386,4527.37,2836.08,3.64444,1.00034
beta_tau[30],0.274229,0.00133724,0.0925631,0.0936597,0.122509,0.272625,0.431504,4841.41,2999.46,3.89722,1.00153
beta_tau[31],0.559502,0.00148926,0.108918,0.107037,0.382832,0.560468,0.741345,5460.86,2582.04,4.39587,1.00005
beta_tau[32],0.989439,0.00163632,0.122168,0.123076,0.787896,0.99019,1.19046,5633.0,2890.12,4.53444,1.00028
beta_tau[33],0.438619,0.00507122,0.342218,0.333966,-0.113855,0.432394,1.01314,4606.4,2574.02,3.70805,1.00084
beta_tau[34],0.906904,0.00454298,0.305256,0.294906,0.408137,0.902546,1.4246,4584.36,2787.44,3.69031,0.999929
beta_tau[35],0.321445,0.00166082,0.112828,0.112322,0.132218,0.322767,0.506675,4673.08,2856.99,3.76173,1.00146
beta_tau[36],0.115428,0.0014612,0.0989988,0.0992839,-0.0464002,0.11624,0.276787,4654.39,2815.93,3.74669,0.999856
beta_tau[37],0.606761,0.00319898,0.259057,0.25425,0.179526,0.605834,1.03343,6672.43,2679.59,5.37116,1.00224
beta_tau[38],-0.249828,0.00103171,0.0752387,0.0760409,-0.374132,-0.248836,-0.126915,5359.6,2564.86,4.31436,1.00355
beta_tau[39],0.133127,0.00220068,0.149859,0.146989,-0.108302,0.133621,0.381291,4770.45,2666.52,3.84011,1.00021
beta_tau[40],0.578813,0.00446922,0.298529,0.298554,0.112148,0.566839,1.09614,4629.95,2640.16,3.72701,1.00294
beta_tau[41],0.240424,0.00147517,0.09699,0.0968966,0.0772489,0.240992,0.397517,4561.36,2963.8,3.6718,1.00538
beta_tau[42],-0.11295,0.00212084,0.149426,0.147981,-0.355012,-0.114141,0.135322,5005.63,2658.86,4.02942,1.00076
beta_tau[43],-0.0946905,0.00278615,0.199181,0.197822,-0.428967,-0.0952746,0.239512,5196.3,2867.13,4.18291,1.00089
beta_tau[44],0.297085,0.00184424,0.136246,0.137468,0.0776434,0.294015,0.527603,5527.11,2931.24,4.4492,1.00026
beta_tau[45],0.143544,0.00191703,0.125468,0.128566,-0.0592567,0.139945,0.350525,4369.49,2564.37,3.51735,1.00004
beta_tau[46],0.0668197,0.00176689,0.126882,0.127666,-0.141502,0.0688449,0.275016,5172.53,2814.33,4.16377,1.00019
beta_tau[47],0.116364,0.000808989,0.0598545,0.0587132,0.0192906,0.117314,0.214324,5613.29,2822.65,4.51858,1.00249
beta_tau[48],0.35067,0.00104039,0.0780973,0.0818649,0.225081,0.350423,0.477093,5638.11,2562.64,4.53856,1.00109
beta_tau_D[1],-0.0067837,0.000557467,0.0388924,0.0392315,-0.0728738,-0.00562765,0.0575068,4920.8,2753.4,3.96113,1.00099
beta_tau_D[2],-0.0796136,0.000966282,0.0689382,0.0692835,-0.193777,-0.0788445,0.0341057,5176.17,2636.65,4.16671,1.00119
beta_tau_D[3],-0.136638,0.00108063,0.0737123,0.0751499,-0.255049,-0.137057,-0.0157824,4723.2,3043.64,3.80207,1.00261
beta_tau_D[4],-0.210474,0.00171456,0.116876,0.118087,-0.407489,-0.209403,-0.0179379,4728.06,3287.75,3.80599,0.999922
beta_tau_D[5],0.358317,0.0025742,0.173345,0.172445,0.0847208,0.353558,0.652265,4634.92,2617.61,3.73101,1.00269
beta_tau_D[6],0.0381804,0.00195744,0.129739,0.130609,-0.178614,0.0413685,0.245779,4523.96,2693.93,3.64169,1.00137
beta_tau_D[7],-0.00555501,0.0054543,0.343011,0.32471,-0.587185,-0.00549332,0.556245,3985.64,2754.46,3.20835,1.00034
beta_tau_D[8],-0.00911792,0.000543043,0.0431813,0.0430965,-0.0796873,-0.00925799,0.0636238,6403.54,2974.71,5.15471,1.00055
beta_tau_D[9],0.0517945,0.000834898,0.0561234,0.0571569,-0.0412062,0.052462,0.144511,4539.41,3079.27,3.65412,1.00239
beta_tau_D[10],0.0844479,0.00184067,0.12427,0.125462,-0.124167,0.0847234,0.287433,4594.07,2854.86,3.69813,1.00043
beta_tau_D[11],-0.0218736,0.00173994,0.113309,0.109804,-0.207969,-0.0224372,0.165981,4351.86,2766.24,3.50315,1.00092
beta_tau_D[12],-0.0657043,0.00817625,0.464868,0.445459,-0.851166,-0.053304,0.646134,3341.08,2392.31,2.6895,1.00074
beta_tau_D[13],-0.0919662,0.00498059,0.325572,0.31226,-0.641668,-0.0876164,0.430803,4323.58,2523.81,3.48039,1.00012
beta_tau_D[14],0.154673,0.00147975,0.0908727,0.0916302,0.00850096,0.15534,0.304731,3974.62,2305.12,3.19948,1.00031
beta_tau_D[15],0.0521188,0.00423524,0.26724,0.264654,-0.381559,0.0514985,0.494667,4015.68,2633.0,3.23253,1.00072
beta_tau_D[16],0.0575132,0.00448734,0.303641,0.300919,-0.432835,0.0543634,0.567501,4625.44,2914.37,3.72338,1.00126
beta_tau_D[17],0.114862,0.00554703,0.386587,0.378273,-0.503992,0.103881,0.786098,4981.78,2478.53,4.01022,1.00066
beta_tau_D[18],-0.0476073,0.000573557,0.0389287,0.0385985,-0.111912,-0.0479696,0.0164558,4640.98,3059.94,3.73589,1.00245
beta_tau_D[19],0.0392027,0.00100382,0.0692911,0.07125,-0.0743652,0.0391259,0.155322,4835.69,2795.61,3.89262,1.00083
beta_tau_D[20],-0.0821292,0.0041726,0.26303,0.261686,-0.52468,-0.076594,0.346672,4039.5,2508.71,3.25171,1.00119
beta_tau_D[21],-0.473475,0.00873601,0.496073,0.500626,-1.35172,-0.436488,0.261772,3479.08,2445.85,2.80058,1.00039
beta_tau_D[22],-0.000470513,0.000802103,0.0605545,0.060431,-0.101838,-0.000827567,0.0972357,5782.93,2991.65,4.65513,0.999757
beta_tau_D[23],-0.0396831,0.00177329,0.124806,0.123418,-0.247461,-0.0385413,0.161116,5027.11,2488.96,4.04671,1.00011
beta_tau_D[24],0.0510331,0.00130098,0.0822907,0.0828477,-0.0863691,0.0519188,0.182072,4071.83,2561.9,3.27773,1.00135
beta_tau_D[25],0.0840372,0.00154151,0.115567,0.11609,-0.103772,0.0845527,0.271785,5644.43,2733.73,4.54364,1.00324
beta_tau_D[26],0.66759,0.00909911,0.549988,0.553535,-0.129367,0.618227,1.63204,4008.9,2598.94,3.22707,1.00084
beta_tau_D[27],-0.197411,0.00213851,0.152861,0.156409,-0.447973,-0.196741,0.0575367,5152.35,2687.69,4.14753,1.00001
beta_tau_D[28],-0.386879,0.00411859,0.280484,0.280915,-0.855854,-0.387087,0.0677379,4659.51,2892.64,3.7508,1.00143
beta_tau_D[29],0.058533,0.00147311,0.104487,0.102414,-0.11726,0.0599337,0.228849,5101.28,2821.0,4.10642,0.999726
beta_tau_D[30],0.0258529,0.00164885,0.138336,0.14086,-0.202041,0.0261721,0.255889,7063.04,2747.57,5.68559,1.00077
beta_tau_D[31],-0.0186898,0.00177038,0.119842,0.118562,-0.216398,-0.0183056,0.180546,4672.74,2521.96,3.76145,1.00012
beta_tau_D[32],0.0652325,0.00187914,0.125204,0.123749,-0.140212,0.0659719,0.266322,4520.86,2603.54,3.6392,1.00214
beta_tau_D[33],-0.0527714,0.00507772,0.306289,0.291365,-0.561159,-0.0523262,0.457621,3757.87,2173.17,3.025,1.00159
beta_tau_D[34],-0.0124283,0.00493995,0.318663,0.307703,-0.5303,-0.00924248,0.499988,4249.64,2408.98,3.42087,1.00106
beta_tau_D[35],0.0554313,0.00189176,0.126541,0.122885,-0.154682,0.0551629,0.264256,4612.46,2584.52,3.71293,1.00005
beta_tau_D[36],0.103434,0.0015173,0.107139,0.10992,-0.0753432,0.103577,0.275718,5076.88,2885.68,4.08677,0.999658
beta_tau_D[37],-0.124701,0.00430105,0.280149,0.283931,-0.574821,-0.126633,0.339406,4281.45,2858.05,3.44648,1.00202
beta_tau_D[38],-0.143361,0.00133782,0.0908746,0.088763,-0.293575,-0.143487,0.00234995,4654.52,2764.16,3.74679,0.999861
beta_tau_D[39],-0.0477918,0.00281563,0.19058,0.186625,-0.356592,-0.0492707,0.27256,4678.98,3008.8,3.76647,1.00142
beta_tau_D[40],-0.230723,0.0124076,0.710575,0.721106,-1.42932,-0.21927,0.898441,3284.29,2771.81,2.64378,0.999914
beta_tau_D[41],0.0445339,0.00246591,0.165294,0.165141,-0.230407,0.0435124,0.315455,4528.25,2862.36,3.64514,0.999512
beta_tau_D[42],0.0911653,0.00293869,0.197721,0.201253,-0.243295,0.0917429,0.408117,4497.56,2667.3,3.62044,1.00134
beta_tau_D[43],0.17154,0.0028696,0.189411,0.190332,-0.133345,0.167459,0.492373,4412.18,2954.15,3.55171,1.0016
beta_tau_D[44],0.00360957,0.00257236,0.181145,0.182676,-0.294985,0.00182933,0.293467,5100.6,2600.46,4.10587,1.00424
beta_tau_D[45],-0.118229,0.00270708,0.173933,0.172262,-0.40849,-0.118322,0.169477,4202.33,3074.92,3.38279,1.00109
beta_tau_D[46],-0.0670706,0.00241281,0.170261,0.171769,-0.348373,-0.0658469,0.212749,5006.94,2604.98,4.03048,1.00111
beta_tau_D[47],0.010871,0.00110091,0.077807,0.0785756,-0.116326,0.0102288,0.140267,4918.03,2725.98,3.9589,1.00136
beta_tau_D[48],-0.0719205,0.00141717,0.102741,0.103761,-0.241544,-0.0728087,0.0929186,5316.31,2726.7,4.27951,1.00053
gamma_no_prior,-0.0302188,0.000247682,0.0137642,0.0135205,-0.0522778,-0.0302613,-0.00710162,3102.41,3168.24,2.49737,1.00059
alpha_user_raw[1],-0.237984,0.00923988,0.650746,0.635701,-1.32396,-0.243622,0.830533,4961.3,2402.0,3.99374,1.00004
alpha_user_raw[2],0.2515,0.0127743,0.99093,0.992953,-1.41641,0.257123,1.88504,6117.13,2875.84,4.92416,1.00042
alpha_user_raw[3],-0.247863,0.0126247,0.97878,0.996281,-1.84349,-0.243182,1.34598,6050.61,2828.79,4.87061,1.00007
alpha_user_raw[4],0.155982,0.0123059,0.911976,0.889695,-1.35337,0.164558,1.68005,5493.86,2736.75,4.42244,1.00216
alpha_user_raw[5],0.252345,0.0133255,0.952623,0.95894,-1.32417,0.258956,1.78402,5135.12,2765.27,4.13366,1.00006
alpha_user_raw[6],-0.0408305,0.011933,0.869173,0.872505,-1.44179,-0.0301759,1.39415,5371.43,3183.29,4.32388,1.00091
alpha_user_raw[7],0.265881,0.0131483,0.95266,0.937389,-1.29865,0.276042,1.84555,5280.62,2682.31,4.25078,1.00172
alpha_user_raw[8],0.146237,0.0114725,0.941563,0.940124,-1.38424,0.145097,1.70306,6755.57,2657.17,5.43808,0.999918
alpha_user_raw[9],-0.251249,0.0130129,1.01019,1.02177,-1.92403,-0.257143,1.44446,6119.43,2319.53,4.926,1.00139
alpha_user_raw[10],-0.216483,0.0125231,0.969488,0.961451,-1.83753,-0.208236,1.37998,6057.2,2489.33,4.87592,1.00299
alpha_user_raw[11],-0.171257,0.0130934,0.887972,0.903853,-1.63862,-0.181058,1.28852,4607.3,2740.67,3.70877,1.0002
alpha_user_raw[12],-0.245267,0.0139557,0.979698,0.962001,-1.87008,-0.23512,1.41991,4971.74,2699.1,4.00214,1.00003
alpha_user_raw[13],0.587371,0.0122929,0.915114,0.934279,-0.91787,0.574352,2.10343,5543.25,2927.67,4.4622,1.00213
