,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_debate[2035],0.000205962,0.000235806,0.0147864,0.0080204,-0.0229585,6.36007e-06,0.0235082,4501.78,2674.29,5.38345,1.0024
alpha_debate[2036],-0.000187641,0.000237603,0.0148861,0.00816813,-0.0251938,1.58361e-05,0.0234141,4373.91,2642.76,5.23053,1.00084
alpha_debate[2037],5.5349e-05,0.000224029,0.0150341,0.00824971,-0.0234066,2.39712e-05,0.0240826,4877.61,3070.36,5.83288,1.00053
alpha_debate[2038],-0.000130026,0.000212079,0.0146743,0.00819163,-0.0225646,2.35362e-05,0.0226871,5726.99,2970.97,6.84862,1.00182
alpha_debate[2039],-0.000289261,0.000253942,0.0151793,0.00753088,-0.0246263,-1.36136e-05,0.0228164,4452.61,2651.89,5.32465,1.00044
alpha_debate[2040],-0.000486201,0.000237724,0.0146555,0.00802418,-0.0239296,-0.000120693,0.022251,4316.79,2994.07,5.16223,1.00075
alpha_debate[2041],-0.000445068,0.000215361,0.0146249,0.0080861,-0.0245191,-0.000110008,0.0226419,4942.68,2989.72,5.9107,0.99974
alpha_debate[2042],1.8507e-05,0.000242786,0.0154553,0.00841668,-0.0246517,-4.65775e-06,0.0243358,4817.47,3178.5,5.76097,1.00149
alpha_debate[2043],6.51072e-05,0.000235299,0.0151782,0.00762954,-0.0245633,-1.48539e-05,0.0249717,4470.5,3089.12,5.34605,1.00213
alpha_debate[2044],0.000245229,0.000241117,0.0152,0.00807818,-0.0240148,4.43038e-05,0.0241299,4408.47,2973.59,5.27186,1.00105
alpha_debate[2045],3.4166e-05,0.000218808,0.0147118,0.00803557,-0.0232904,-1.88101e-05,0.0239406,5074.38,3302.88,6.06819,1.00105
alpha_debate[2046],0.000302758,0.000229227,0.0150237,0.0081261,-0.0232352,0.000112491,0.0238244,4767.73,2901.86,5.70148,1.00101
alpha_debate[2047],0.000265937,0.000229266,0.0149787,0.0085281,-0.0235743,1.74537e-05,0.0245472,4663.01,3187.36,5.57625,1.0024
alpha_debate[2048],0.000416143,0.000236866,0.0150921,0.00828733,-0.0234664,4.00842e-05,0.02492,4661.43,3110.28,5.57436,1.00062
alpha_debate[2049],0.000203324,0.000220771,0.0145449,0.00764488,-0.0222759,6.1165e-05,0.0233117,4733.88,2848.85,5.661,1.00137
alpha_debate[2050],-0.00053408,0.000243321,0.0151317,0.00839983,-0.0253286,-0.000105423,0.0223975,4426.63,2684.67,5.29358,1.00043
alpha_debate[2051],0.000213228,0.000222013,0.0150932,0.00796367,-0.0225822,-2.3422e-06,0.0240409,5069.69,2789.27,6.06258,1.00376
alpha_debate[2052],-1.23559e-05,0.000224116,0.0155256,0.00880312,-0.0247154,-3.40566e-05,0.0241233,5373.58,2513.45,6.426,1.00194
alpha_debate[2053],-0.000540621,0.000213183,0.0147602,0.0084613,-0.0243859,-7.08974e-06,0.0221634,5180.45,3034.29,6.19504,1.0015
alpha_debate[2054],0.000201109,0.000202886,0.0145535,0.00792718,-0.0223554,2.64588e-05,0.0238496,5456.73,3250.05,6.52543,1.00066
alpha_debate[2055],0.000334077,0.000248152,0.0155999,0.00834351,-0.0226748,3.29842e-05,0.0245919,4762.06,2781.35,5.69471,1.00113
alpha_debate[2056],0.000165509,0.000248065,0.0154399,0.00832021,-0.024453,4.72133e-05,0.0246303,4829.49,3068.73,5.77534,1.00187
alpha_debate[2057],-0.000249464,0.000239769,0.0153641,0.00836591,-0.0246443,-1.57694e-05,0.0234129,4736.36,3167.35,5.66397,1.00039
alpha_debate[2058],0.000152127,0.000225991,0.0153336,0.00830596,-0.0241215,-5.93306e-06,0.0239456,5116.68,2808.06,6.11877,1.00113
alpha_debate[2059],-2.19195e-05,0.000225502,0.0149914,0.0080586,-0.0236525,7.57178e-06,0.0250151,4649.31,2990.64,5.55988,1.00278
alpha_debate[2060],-0.000162703,0.000223571,0.0146117,0.00777001,-0.0244709,-4.71438e-05,0.0229543,4788.7,2946.37,5.72656,1.00267
alpha_debate[2061],-0.000407564,0.000221573,0.0145426,0.00799567,-0.0241366,-3.8148e-05,0.0221905,4761.59,2675.87,5.69414,1.00332
alpha_debate[2062],-0.000367923,0.000218763,0.0151094,0.00805554,-0.0257696,-0.000127987,0.02385,5477.5,2730.31,6.55026,1.0011
alpha_debate[2063],-0.000210923,0.000230398,0.0155177,0.00797787,-0.0242218,-7.48343e-07,0.0233671,5097.12,2829.21,6.09539,1.00167
alpha_debate[2064],0.000150562,0.000225092,0.0149077,0.00813382,-0.0235468,3.54522e-05,0.0246589,4922.42,3060.5,5.88647,1.00159
alpha_debate[2065],0.000138443,0.000238945,0.0149568,0.00819258,-0.0229985,1.55592e-05,0.0243394,4429.97,2864.72,5.29757,1.00074
alpha_debate[2066],0.000271335,0.000251336,0.0149782,0.00851306,-0.0229916,-3.41327e-05,0.0240588,3944.17,2948.21,4.71663,1.00208
alpha_debate[2067],-0.000142432,0.000221594,0.0146045,0.00797298,-0.0233206,-3.06064e-05,0.0225594,4658.49,3297.28,5.57085,1.00061
alpha_debate[2068],0.000539252,0.000220402,0.0149511,0.00782792,-0.0222261,0.000104557,0.024617,4834.86,3285.77,5.78176,1.00014
alpha_debate[2069],-0.000117734,0.000248643,0.0159126,0.00854445,-0.0249424,-5.59069e-05,0.0245239,4686.46,2935.79,5.6043,1.00224
alpha_debate[2070],0.000158955,0.000230349,0.0154218,0.00840327,-0.0231981,3.38982e-05,0.0255499,5022.1,2646.06,6.00567,1.00136
alpha_debate[2071],0.000466446,0.000225471,0.0152706,0.00870847,-0.0233877,8.38774e-05,0.025392,5005.12,3330.3,5.98537,1.00068
alpha_debate[2072],-9.15288e-06,0.000239909,0.0149,0.00845965,-0.0244511,-4.01642e-05,0.0240493,4210.63,2965.63,5.03528,1.00155
alpha_debate[2073],0.000274046,0.000237495,0.0153957,0.00844474,-0.0246692,0.0001514,0.0248976,4952.84,3077.9,5.92285,1.00189
alpha_debate[2074],7.62524e-05,0.000246718,0.0151599,0.00801964,-0.0237044,2.04255e-05,0.0243727,4253.05,2841.55,5.086,1.00483
alpha_debate[2075],0.000239594,0.000253419,0.0155511,0.00800039,-0.0235953,4.86054e-05,0.024713,4231.92,2618.42,5.06073,1.00053
alpha_debate[2076],-9.35223e-05,0.000241985,0.014915,0.00812,-0.0244118,2.63744e-05,0.0221079,4292.5,3258.46,5.13319,1.00112
alpha_debate[2077],0.00036927,0.000229321,0.0150155,0.00775472,-0.0229205,6.56012e-05,0.0247784,4661.06,3262.69,5.57392,1.0011
alpha_debate[2078],0.000534662,0.000238427,0.0148799,0.00848908,-0.022716,4.92584e-05,0.0253013,4503.64,3022.95,5.38568,1.00256
alpha_debate[2079],-0.000109162,0.000236627,0.0150851,0.00803793,-0.0243777,-7.03392e-05,0.0244442,4560.47,3306.62,5.45363,1.00394
alpha_debate[2080],0.000343745,0.000231185,0.015079,0.0079781,-0.0239154,8.90935e-05,0.0251062,4576.02,2665.07,5.47222,1.00046
alpha_debate[2081],-0.00013826,0.000234163,0.0152182,0.0081127,-0.0245386,7.81463e-06,0.0244582,4724.36,2950.65,5.64962,1.00077
alpha_debate[2082],0.000214716,0.000238607,0.0151374,0.00795318,-0.0223549,0.000112323,0.0227154,4696.16,2992.32,5.61589,1.00114
alpha_debate[2083],-0.00019563,0.000199349,0.0140325,0.00776419,-0.0242041,-2.72554e-05,0.0225656,5666.32,3292.74,6.77606,1.00042
alpha_debate[2084],-2.38441e-05,0.000246464,0.0150543,0.00783634,-0.0239583,-4.42349e-06,0.0227927,4343.19,2917.92,5.1938,1.0029
alpha_debate[2085],-1.7054e-06,0.000223821,0.0144186,0.00771034,-0.0234749,3.38491e-05,0.0237358,4791.47,3066.81,5.72987,1.00014
alpha_debate[2086],-0.000160439,0.000240844,0.0153775,0.0078511,-0.0253041,-9.48663e-06,0.0235195,4634.9,2911.27,5.54264,1.00055
alpha_debate[2087],0.000334982,0.000230049,0.0153994,0.00813801,-0.0229987,-2.53704e-05,0.0257525,5158.37,2698.55,6.16863,1.00377
alpha_debate[2088],-0.000274576,0.000229389,0.0148546,0.00821741,-0.0237171,-2.45978e-05,0.0231501,4743.4,2761.81,5.67239,1.00069
alpha_debate[2089],0.000150765,0.00022444,0.0145882,0.00806893,-0.0231017,2.56e-05,0.0246863,4824.72,3178.68,5.76963,1.00203
alpha_debate[2090],-9.82195e-05,0.000220085,0.0146714,0.00786832,-0.0235117,-3.11024e-05,0.0245544,4924.52,2892.14,5.88899,1.00214
alpha_debate[2091],-2.49778e-05,0.000234157,0.014505,0.00839426,-0.0230339,3.14342e-05,0.0240327,4339.6,2900.55,5.18951,1.00014
alpha_debate[2092],-2.17415e-05,0.000232841,0.0155334,0.00815871,-0.0248559,1.61762e-06,0.0245913,4868.77,2871.49,5.82232,1.00274
alpha_debate[2093],-8.93079e-05,0.000235225,0.0149487,0.00810034,-0.0237818,-6.92443e-05,0.0230372,4666.04,3086.02,5.57987,1.00392
alpha_debate[2094],0.000115938,0.000217793,0.0145888,0.0081391,-0.0227865,3.32284e-05,0.0231145,4906.74,3236.52,5.86772,1.00204
alpha_debate[2095],-0.000348177,0.000235402,0.0153247,0.00845693,-0.0251848,-9.16365e-06,0.0240658,4927.22,2986.58,5.89221,1.00103
alpha_debate[2096],-0.000378538,0.000232655,0.0146961,0.00790515,-0.0246579,-2.62328e-05,0.0233528,4670.91,2833.18,5.5857,1.0019
alpha_debate[2097],0.00029077,0.000244752,0.0158403,0.00853226,-0.0241149,2.65379e-05,0.0243586,4671.48,3078.77,5.58638,1.00255
alpha_debate[2098],-0.000208329,0.000211573,0.0146715,0.00794812,-0.0247981,-1.44557e-05,0.0226094,5151.92,3252.67,6.16092,1.00158
alpha_debate[2099],-0.000576701,0.000221321,0.01464,0.00804181,-0.0233678,-0.000154406,0.0215001,5090.48,2721.41,6.08745,1.00396
alpha_debate[2100],-0.000205216,0.000221989,0.0151177,0.00812317,-0.0248763,-4.53732e-05,0.0244722,5017.6,3177.16,6.00029,1.00236
alpha_debate[2101],0.000287301,0.000234676,0.0155241,0.00836714,-0.0235633,-1.29806e-05,0.0261783,4846.22,3174.78,5.79534,1.00281
alpha_debate[2102],3.56212e-05,0.000230455,0.0152891,0.00812427,-0.0237642,-1.33272e-05,0.0243756,5162.36,2871.88,6.17341,1.00268
alpha_debate[2103],0.000404515,0.000215198,0.0146014,0.00785919,-0.0223398,3.7353e-06,0.0230885,5115.34,3215.28,6.11718,1.00201
alpha_debate[2104],-0.000416103,0.000237755,0.0149462,0.00822564,-0.0245362,-8.36801e-05,0.0241654,4484.08,2459.5,5.36228,1.00144
alpha_debate[2105],0.000240027,0.000226415,0.0151052,0.00840646,-0.0229291,-2.73845e-05,0.0244294,5087.04,3455.23,6.08333,1.00174
alpha_debate[2106],0.000100616,0.000234819,0.0151373,0.00784556,-0.0239498,-3.66789e-05,0.0242897,4585.24,3174.53,5.48326,1.00004
alpha_debate[2107],0.000280195,0.000246014,0.0146274,0.00784797,-0.0232061,2.79513e-05,0.0237691,3979.82,3020.48,4.75926,1.00105
alpha_debate[2108],-0.000425888,0.000241706,0.0153641,0.00829394,-0.0247708,-4.13717e-05,0.0223734,4681.99,2818.16,5.59896,1.00224
alpha_debate[2109],-1.48841e-05,0.000213215,0.0145434,0.00815221,-0.0232182,-1.87867e-05,0.0234706,5055.58,3064.47,6.04571,1.00107
alpha_debate[2110],-8.49062e-05,0.000241494,0.0153614,0.00837127,-0.0240222,-3.5735e-05,0.0237214,4707.86,3003.64,5.6299,1.00212
alpha_debate[2111],-0.000254169,0.000216977,0.0148478,0.0075728,-0.0242266,-0.000109161,0.0235909,5068.15,3288.66,6.06075,1.00088
alpha_debate[2112],-0.000134074,0.000263333,0.0154727,0.0081567,-0.0245975,-1.1588e-06,0.0234334,3943.85,2813.4,4.71625,1.00211
alpha_debate[2113],-4.96469e-05,0.000216771,0.0145562,0.00791195,-0.0228039,8.05593e-05,0.0235035,4946.77,2800.56,5.91559,1.00077
alpha_debate[2114],0.000223892,0.000236605,0.0151934,0.00816852,-0.0241945,8.62781e-06,0.0245766,4144.65,2572.91,4.95637,1.00101
alpha_debate[2115],1.83565e-05,0.000240558,0.0153923,0.00804411,-0.0242613,-1.06844e-05,0.0243429,4708.69,2930.95,5.63089,1.00051
alpha_debate[2116],-0.000184887,0.000234262,0.015331,0.00807364,-0.0253109,3.85506e-05,0.0222335,4917.11,2988.72,5.88012,1.00062
alpha_debate[2117],-0.000200154,0.000254563,0.0153988,0.00822775,-0.0248219,-3.42771e-05,0.0240661,3977.64,2899.78,4.75665,1.00115
alpha_debate[2118],0.000249592,0.000228344,0.0150826,0.0079262,-0.0243777,-2.15872e-05,0.0248859,4748.83,3152.97,5.67888,1.00188
alpha_debate[2119],-0.000126447,0.000249617,0.0150517,0.00824318,-0.0244599,-5.13347e-05,0.0231257,4060.02,3197.28,4.85517,1.00108
alpha_debate[2120],-9.4979e-05,0.000222435,0.0142839,0.00784228,-0.0228484,8.44742e-05,0.0212896,4773.56,2970.96,5.70845,1.00092
alpha_debate[2121],-0.00019391,0.000222613,0.0142958,0.00790127,-0.0233292,9.37766e-06,0.0222103,4528.55,3363.85,5.41546,1.00283
alpha_debate[2122],-0.00029513,0.000237592,0.0152304,0.00853015,-0.0247042,3.67901e-05,0.023789,4677.26,3161.85,5.59329,1.00081
alpha_debate[2123],-4.60816e-05,0.000227035,0.0149318,0.00806674,-0.0238349,-3.31805e-05,0.0240642,5035.59,2935.62,6.02181,1.00069
alpha_debate[2124],0.000550044,0.000225352,0.0148821,0.0079351,-0.0218731,-1.97149e-05,0.0261047,5130.8,2825.49,6.13566,1.00104
alpha_debate[2125],-0.000227273,0.00022786,0.015483,0.00838377,-0.0252787,4.87007e-05,0.0238774,5366.33,2889.51,6.41731,1.00269
alpha_debate[2126],-0.000313904,0.000233415,0.0152663,0.00785453,-0.0252588,-1.21221e-06,0.0231925,4527.99,3331.5,5.41479,1.00174
alpha_debate[2127],0.000238663,0.00022719,0.0144979,0.00815343,-0.0223746,4.85989e-06,0.0233341,4354.5,3040.55,5.20732,1.00275
alpha_debate[2128],0.000282305,0.000228374,0.0149112,0.00770912,-0.0242741,1.27411e-05,0.0241005,4685.99,3109.32,5.60373,1.00048
alpha_debate[2129],-9.71907e-05,0.00021569,0.0147305,0.00762128,-0.0237683,-7.31665e-05,0.0237396,5229.28,2959.45,6.25343,1.00183
alpha_debate[2130],-0.000124135,0.000244187,0.0155843,0.00825003,-0.0252884,-6.58135e-06,0.024608,4552.17,3079.5,5.44371,1.00416
alpha_debate[2131],-0.000266053,0.000241542,0.0151112,0.00786445,-0.0236325,-5.3276e-05,0.0220374,4524.63,2866.17,5.41077,1.00154
alpha_debate[2132],-0.000114709,0.000225894,0.0152026,0.00779879,-0.0229311,-5.26655e-05,0.0231659,4869.92,3134.53,5.82369,1.00347
alpha_debate[2133],-0.000385603,0.000216996,0.0146492,0.00787573,-0.0240377,-5.28175e-05,0.0230356,5127.32,3177.55,6.13151,1.00194
alpha_debate[2134],-0.000346484,0.000231786,0.0152795,0.00824347,-0.0245292,-2.29818e-05,0.0229785,4980.89,3168.95,5.9564,1.00379
alpha_debate[2135],0.000246124,0.000229421,0.0152033,0.00796106,-0.0245849,2.69197e-05,0.0250344,5017.44,2998.98,6.0001,1.0053
alpha_debate[2136],-0.000181751,0.000206824,0.0148387,0.00815109,-0.0234031,-6.51529e-05,0.023033,5574.69,3175.0,6.66649,1.0038
alpha_debate[2137],-0.000218911,0.000227319,0.0148524,0.00795046,-0.0242284,9.82334e-05,0.0219276,4619.62,3223.34,5.52436,1.0021
alpha_debate[2138],-3.38012e-05,0.000234935,0.0153586,0.00785504,-0.0244415,6.25727e-06,0.0237493,4824.77,2936.9,5.7697,1.0003
alpha_debate[2139],3.49176e-05,0.000243428,0.0153189,0.00838741,-0.0237242,2.05741e-05,0.0242127,4464.27,2588.07,5.33859,1.0004
alpha_debate[2140],-0.000319509,0.000241076,0.0149042,0.00829318,-0.025369,-1.15732e-05,0.0227444,4380.6,2979.59,5.23854,1.00317
alpha_debate[2141],-7.18648e-05,0.00024079,0.0149311,0.00779388,-0.0240922,-2.34531e-06,0.0233352,4416.61,2569.07,5.28159,1.00032
alpha_debate[2142],0.000255334,0.000215988,0.0148597,0.00831948,-0.0228618,-9.30648e-05,0.0244252,5379.04,2866.38,6.43252,1.00253
alpha_debate[2143],8.26584e-05,0.000228351,0.0148639,0.0078627,-0.0231307,5.67669e-06,0.0245599,4718.43,2798.68,5.64254,1.00135
alpha_debate[2144],-0.000266653,0.000211096,0.0143094,0.00785323,-0.0238585,-2.43695e-05,0.0226127,5067.74,2993.19,6.06025,1.00225
alpha_debate[2145],-0.000598605,0.000231037,0.014468,0.00785591,-0.0242383,-5.95867e-05,0.0221246,4628.39,2974.22,5.53485,1.00365
alpha_debate[2146],0.000101607,0.000263574,0.015072,0.00802464,-0.0233635,-1.22889e-05,0.0243745,3871.89,2653.24,4.6302,1.00446
alpha_debate[2147],-5.03691e-05,0.000231936,0.0150304,0.00784158,-0.0237726,-9.71495e-05,0.0231936,4597.71,3143.97,5.49817,1.00119
alpha_debate[2148],0.000471503,0.000232923,0.0151663,0.00829218,-0.0227972,7.17003e-05,0.0254064,5067.87,2913.47,6.06041,1.00094
alpha_debate[2149],-2.09402e-05,0.000219859,0.0147714,0.00790509,-0.024317,4.97855e-05,0.0229302,4961.01,2998.68,5.93262,1.00103
alpha_debate[2150],0.000104541,0.000265745,0.0155606,0.0078536,-0.0236964,9.98299e-05,0.0238658,3877.71,2813.22,4.63716,1.00122
alpha_debate[2151],-0.00035829,0.000223978,0.015244,0.00828916,-0.0258499,-2.64041e-05,0.023061,5110.13,3452.26,6.11094,1.00036
alpha_debate[2152],-0.000199483,0.000249631,0.0148911,0.00806201,-0.0247842,-4.18484e-05,0.0237223,4065.61,2988.72,4.86186,1.0024
alpha_debate[2153],-0.000254937,0.000249501,0.0152455,0.00849308,-0.025445,4.42546e-06,0.0231192,4318.4,2758.02,5.16415,1.00164
alpha_debate[2154],-0.000524162,0.000259985,0.0153138,0.00817771,-0.025921,-4.43066e-05,0.0231788,4179.59,2825.84,4.99816,1.0015
alpha_debate[2155],-0.000140959,0.000246897,0.0152841,0.00817146,-0.0236441,-2.63099e-05,0.0249446,4245.9,2529.07,5.07746,1.00128
alpha_debate[2156],-0.000195929,0.000225808,0.0151541,0.00836114,-0.0245813,-0.000101986,0.0238506,4932.93,2803.61,5.89904,1.00191
alpha_debate[2157],1.47818e-05,0.000247103,0.0151215,0.00789117,-0.0240957,-5.89434e-05,0.0246705,4201.38,3026.11,5.02422,1.00158
alpha_debate[2158],0.000253334,0.000238323,0.0153178,0.00790002,-0.0223453,-1.15478e-05,0.0248297,4679.54,3019.66,5.59602,1.00018
alpha_debate[2159],9.6828e-07,0.000231323,0.0148433,0.00818649,-0.0230861,1.52471e-05,0.0219637,4516.59,3078.94,5.40117,1.00078
alpha_debate[2160],-3.42846e-06,0.000235152,0.0151851,0.00777252,-0.0239461,8.40482e-05,0.0244053,4676.15,3047.83,5.59197,1.0006
alpha_debate[2161],-0.000118949,0.000243986,0.0148457,0.0077067,-0.0237439,-6.23908e-05,0.0229424,4246.49,2926.48,5.07816,1.00089
alpha_debate[2162],-8.3053e-05,0.000229343,0.0148537,0.00804029,-0.0234605,-0.000103479,0.0235097,4955.72,3077.19,5.9263,1.00166
alpha_debate[2163],-0.000264201,0.000223922,0.0153903,0.00844363,-0.024442,-7.23242e-05,0.0234981,5333.51,3083.63,6.37808,1.00287
alpha_debate[2164],-0.000372049,0.000226494,0.0147257,0.00810136,-0.0237391,-0.000135681,0.023377,4774.88,2809.3,5.71003,1.00102
alpha_debate[2165],-8.15488e-05,0.00026678,0.0162972,0.00810709,-0.0242222,1.8016e-06,0.024734,4299.21,2661.26,5.1412,1.00077
alpha_debate[2166],-0.000147636,0.000245452,0.0151835,0.00829609,-0.0238677,-5.17309e-05,0.0230953,4278.63,3248.4,5.1166,1.00131
alpha_debate[2167],-9.41284e-06,0.000224876,0.0153339,0.0079306,-0.0240441,-3.82216e-05,0.0243442,4919.13,3089.35,5.88254,1.00123
alpha_debate[2168],-0.000356371,0.000240833,0.0152235,0.00791094,-0.0251202,-4.86776e-05,0.0235304,5001.72,2904.81,5.98131,1.00216
alpha_debate[2169],0.00044704,0.000226658,0.0151417,0.00841133,-0.022877,0.000133354,0.0246989,5020.2,3128.1,6.0034,1.00324
alpha_debate[2170],0.000345023,0.000222286,0.0146872,0.00805485,-0.0231084,6.91116e-05,0.0237646,4539.6,3518.8,5.42868,1.00253
alpha_debate[2171],-0.000448279,0.000237336,0.0151421,0.00806939,-0.0248825,-2.41147e-05,0.0230234,4684.62,2876.29,5.6021,1.00121
alpha_debate[2172],-3.43274e-05,0.000236907,0.0146985,0.0081061,-0.0235334,3.24577e-05,0.0239645,4323.64,2640.88,5.17042,1.00175
alpha_debate[2173],5.52023e-06,0.000225163,0.0144436,0.00775845,-0.022515,5.22543e-06,0.0235653,4565.37,3457.02,5.4595,1.00067
alpha_debate[2174],0.0002092,0.000236396,0.0151213,0.00783629,-0.0235932,3.03958e-05,0.0245998,4583.49,2959.43,5.48116,1.00155
alpha_debate[2175],-1.26619e-05,0.000216114,0.0147145,0.00767779,-0.023854,-4.62616e-05,0.0234017,5078.44,3384.3,6.07304,1.00045
alpha_debate[2176],3.5278e-05,0.000225395,0.0146628,0.00802085,-0.0234518,-1.09253e-05,0.0229552,4995.61,3098.69,5.974,1.00139
alpha_debate[2177],1.29453e-05,0.00023643,0.0158126,0.00828382,-0.0251927,5.13236e-05,0.0246613,4997.52,2781.33,5.97628,1.0042
alpha_debate[2178],0.000145221,0.000213163,0.0147588,0.00809607,-0.0236856,5.74152e-05,0.0237364,5002.74,3323.82,5.98252,1.00125
alpha_debate[2179],0.000238867,0.000226647,0.0149176,0.00778493,-0.0229274,8.20522e-05,0.0235265,5058.37,2976.0,6.04905,1.00052
alpha_debate[2180],-0.00034375,0.000232517,0.0153424,0.00812902,-0.024118,-0.000111768,0.02323,4918.35,2632.34,5.88161,1.0001
alpha_debate[2181],-2.25678e-05,0.000229184,0.0150511,0.00778673,-0.0225926,-4.49112e-05,0.0243029,4756.34,2847.91,5.68786,1.00287
alpha_debate[2182],-0.000203506,0.000230839,0.0148728,0.00805606,-0.0235696,-0.000117354,0.0234022,4802.65,2592.57,5.74325,1.00119
alpha_debate[2183],0.00010377,0.000225234,0.0150068,0.00784216,-0.0231945,6.30716e-05,0.0240608,4869.83,2819.95,5.82358,1.00264
alpha_debate[2184],-0.00029786,0.000238549,0.0154053,0.00817868,-0.02388,-5.19602e-05,0.0242658,4457.33,3275.8,5.3303,1.00247
alpha_debate[2185],0.000269678,0.000241313,0.0142904,0.00797775,-0.0215882,-9.69772e-06,0.0246723,3964.18,2531.49,4.74057,1.00201
alpha_debate[2186],9.25243e-05,0.000220894,0.0148412,0.00831327,-0.0236206,0.00010434,0.0230139,4961.75,2965.9,5.9335,1.00174
alpha_debate[2187],-1.45133e-05,0.000228303,0.0151066,0.00769705,-0.0240092,3.62664e-05,0.0239677,4487.81,2865.8,5.36675,1.00065
alpha_debate[2188],0.000389138,0.000230155,0.0151571,0.0080538,-0.0239505,5.88501e-05,0.0252529,4835.93,3175.68,5.78305,1.00121
alpha_debate[2189],-0.000379365,0.000248287,0.0153469,0.00834293,-0.025205,-5.48071e-05,0.0234591,4378.58,3064.68,5.23612,1.00087
alpha_debate[2190],0.000352714,0.000248717,0.0148757,0.00832043,-0.022456,3.20155e-05,0.0239777,4083.02,2826.12,4.88268,1.00158
alpha_debate[2191],0.000599244,0.000236138,0.0148655,0.007684,-0.0220202,6.76269e-05,0.0248464,4865.97,3006.06,5.81896,1.0023
alpha_debate[2192],-8.20117e-05,0.000230316,0.0146698,0.00825675,-0.0233364,-2.19047e-05,0.0231729,4578.72,2863.24,5.47546,1.00086
alpha_debate[2193],0.000123297,0.000210571,0.0151374,0.00810423,-0.0235686,7.65033e-05,0.0243793,5786.94,3200.42,6.9203,1.00072
alpha_debate[2194],6.0805e-05,0.000210419,0.014828,0.00816254,-0.0242208,7.80159e-06,0.0247615,5197.31,3200.23,6.2152,1.00338
alpha_debate[2195],-0.000119836,0.000221562,0.0143743,0.00756652,-0.0237615,-2.93438e-05,0.0223638,4417.96,3401.74,5.28321,1.0008
alpha_debate[2196],0.000154971,0.000241343,0.015247,0.00834704,-0.0237338,2.22637e-05,0.0254481,4635.72,2939.81,5.54363,1.00317
alpha_debate[2197],-2.80895e-05,0.000212544,0.014835,0.00801487,-0.0238803,-3.61926e-05,0.0237338,5631.74,3241.7,6.73471,1.00045
alpha_debate[2198],0.000107859,0.000245501,0.0156133,0.00827053,-0.0241701,-1.7349e-06,0.0251297,4758.02,3148.06,5.68988,1.00044
alpha_debate[2199],0.000173276,0.000223353,0.015125,0.00816215,-0.0243157,3.91023e-05,0.0238477,5106.29,3236.72,6.10635,1.0002
alpha_debate[2200],0.000281146,0.000224079,0.0151164,0.00817631,-0.0242162,6.09356e-05,0.024637,5441.23,3003.76,6.50689,1.00181
alpha_debate[2201],-0.000274334,0.00023849,0.0148429,0.00771048,-0.0245132,3.15896e-05,0.022818,4665.37,2740.06,5.57908,1.00031
alpha_debate[2202],-4.33272e-05,0.000246477,0.0151376,0.00826382,-0.0240397,6.97118e-06,0.0234028,4796.48,3051.63,5.73586,1.00092
alpha_debate[2203],0.000131181,0.000213475,0.0146551,0.00801919,-0.0232572,9.78583e-05,0.0232422,4936.5,3188.38,5.9033,1.00138
alpha_debate[2204],0.000153571,0.000225079,0.0155426,0.00822948,-0.0233298,-3.50282e-05,0.0245552,5270.53,3384.17,6.30276,1.002
alpha_debate[2205],-2.59664e-05,0.000236155,0.0148086,0.00812809,-0.0232609,-2.97663e-05,0.0234811,4319.02,3100.88,5.16489,1.00115
alpha_debate[2206],-0.000119862,0.000222852,0.0154999,0.00821025,-0.025082,4.93645e-05,0.0238812,5387.77,2915.56,6.44295,1.00469
alpha_debate[2207],0.00011203,0.000224684,0.0150053,0.00764521,-0.0227912,6.22114e-05,0.0237535,5331.14,3095.22,6.37523,1.0025
alpha_debate[2208],-0.000291177,0.000210645,0.0147944,0.00804221,-0.0245792,-4.07104e-05,0.0237896,5685.98,3099.62,6.79957,1.00164
alpha_debate[2209],-0.000312955,0.000239274,0.0156778,0.00801368,-0.0248902,-7.41748e-05,0.0246796,4973.75,3086.93,5.94785,1.00102
alpha_debate[2210],-0.000222637,0.000221617,0.0146039,0.0083769,-0.0234972,-2.664e-05,0.0220262,5185.52,2994.59,6.2011,1.00133
alpha_debate[2211],2.62791e-05,0.000226725,0.0150924,0.00861819,-0.0249512,7.62929e-05,0.0240346,4664.29,3276.09,5.57779,1.00098
alpha_debate[2212],-0.000197196,0.000239585,0.0155965,0.00829567,-0.0257223,-9.50547e-05,0.0257468,4690.26,2562.21,5.60885,0.999886
alpha_debate[2213],7.59848e-05,0.000221036,0.0150085,0.00795264,-0.022962,-3.4789e-05,0.0233565,4847.77,3020.69,5.7972,1.00166
alpha_debate[2214],5.16577e-05,0.000226699,0.0146938,0.00824737,-0.0240415,5.39329e-06,0.0242972,4666.09,3029.15,5.57994,1.00031
alpha_debate[2215],-0.000122357,0.00021366,0.0145781,0.0080079,-0.0232272,-5.1008e-05,0.0235,5139.38,3300.22,6.14592,1.00115
alpha_debate[2216],0.00026191,0.000226732,0.0151338,0.00816033,-0.0228129,1.7598e-05,0.0236463,4783.18,3066.8,5.71996,1.00299
alpha_debate[2217],-0.000250489,0.00025789,0.0156689,0.00851116,-0.0258836,5.27234e-06,0.0228929,4306.25,3031.42,5.14963,1.00113
